,ecosystem,species,year,landings_biomass,landings_abund,landings_biomass_index,landings_abund_index,avg_len,avg_mass,source,agency,season
1571,GoM,Goosefish,2007,0.053275068,,,,,,CFDBS,NMFS/NEFSC,nd
1572,GoM,Haddock,1963,0.003411223,,,,,,CFDBS,NMFS/NEFSC,nd
1573,GoM,Haddock,1964,0.25796074,,,,,,CFDBS,NMFS/NEFSC,nd
1574,GoM,Haddock,1965,0.18201498,,,,,,CFDBS,NMFS/NEFSC,nd
1575,GoM,Haddock,1966,0.24634417,,,,,,CFDBS,NMFS/NEFSC,nd
1576,GoM,Haddock,1967,0.202300099,,,,,,CFDBS,NMFS/NEFSC,nd
1577,GoM,Haddock,1968,0.173645741,,,,,,CFDBS,NMFS/NEFSC,nd
1578,GoM,Haddock,1969,0.100773997,,,,,,CFDBS,NMFS/NEFSC,nd
1579,GoM,Haddock,1970,0.045957574,,,,,,CFDBS,NMFS/NEFSC,nd
1580,GoM,Haddock,1971,0.034674038,,,,,,CFDBS,NMFS/NEFSC,nd
1581,GoM,Haddock,1972,0.024173712,,,,,,CFDBS,NMFS/NEFSC,nd
1582,GoM,Haddock,1973,0.016446564,,,,,,CFDBS,NMFS/NEFSC,nd
1583,GoM,Haddock,1974,0.02102763,,,,,,CFDBS,NMFS/NEFSC,nd
1584,GoM,Haddock,1975,0.034585961,,,,,,CFDBS,NMFS/NEFSC,nd
1585,GoM,Haddock,1976,0.042239151,,,,,,CFDBS,NMFS/NEFSC,nd
1586,GoM,Haddock,1977,0.078837856,,,,,,CFDBS,NMFS/NEFSC,nd
1587,GoM,Haddock,1978,0.108809596,,,,,,CFDBS,NMFS/NEFSC,nd
1588,GoM,Haddock,1979,0.118045073,,,,,,CFDBS,NMFS/NEFSC,nd
1589,GoM,Haddock,1980,0.157134441,,,,,,CFDBS,NMFS/NEFSC,nd
1590,GoM,Haddock,1981,0.120561123,,,,,,CFDBS,NMFS/NEFSC,nd
1591,GoM,Haddock,1982,0.132130135,,,,,,CFDBS,NMFS/NEFSC,nd
1592,GoM,Haddock,1983,0.122615033,,,,,,CFDBS,NMFS/NEFSC,nd
1593,GoM,Haddock,1984,0.072732156,,,,,,CFDBS,NMFS/NEFSC,nd
1594,GoM,Haddock,1985,0.057574376,,,,,,CFDBS,NMFS/NEFSC,nd
1595,GoM,Haddock,1986,0.050601828,,,,,,CFDBS,NMFS/NEFSC,nd
1596,GoM,Haddock,1987,0.040227994,,,,,,CFDBS,NMFS/NEFSC,nd
1597,GoM,Haddock,1988,0.022824016,,,,,,CFDBS,NMFS/NEFSC,nd
1598,GoM,Haddock,1989,0.021215317,,,,,,CFDBS,NMFS/NEFSC,nd
1599,GoM,Haddock,1990,0.025684431,,,,,,CFDBS,NMFS/NEFSC,nd
1600,GoM,Haddock,1991,0.0329786,,,,,,CFDBS,NMFS/NEFSC,nd
1601,GoM,Haddock,1992,0.016555912,,,,,,CFDBS,NMFS/NEFSC,nd
1602,GoM,Haddock,1993,0.021226027,,,,,,CFDBS,NMFS/NEFSC,nd
1603,GoM,Haddock,1994,0.028259904,,,,,,CFDBS,NMFS/NEFSC,nd
1604,GoM,Haddock,1995,0.025074847,,,,,,CFDBS,NMFS/NEFSC,nd
1605,GoM,Haddock,1996,0.052984762,,,,,,CFDBS,NMFS/NEFSC,nd
1606,GoM,Haddock,1997,0.041002328,,,,,,CFDBS,NMFS/NEFSC,nd
1607,GoM,Haddock,1998,0.055334324,,,,,,CFDBS,NMFS/NEFSC,nd
1608,GoM,Haddock,1999,0.059461215,,,,,,CFDBS,NMFS/NEFSC,nd
1609,GoM,Haddock,2000,0.072650301,,,,,,CFDBS,NMFS/NEFSC,nd
1610,GoM,Haddock,2001,0.10125941,,,,,,CFDBS,NMFS/NEFSC,nd
1611,GoM,Haddock,2002,0.093151374,,,,,,CFDBS,NMFS/NEFSC,nd
1612,GoM,Haddock,2003,0.083737557,,,,,,CFDBS,NMFS/NEFSC,nd
1613,GoM,Haddock,2004,0.100881882,,,,,,CFDBS,NMFS/NEFSC,nd
1614,GoM,Haddock,2005,0.126254864,,,,,,CFDBS,NMFS/NEFSC,nd
1615,GoM,Haddock,2006,0.020727598,,,,,,CFDBS,NMFS/NEFSC,nd
1616,GoM,Haddock,2007,0.025661931,,,,,,CFDBS,NMFS/NEFSC,nd
1617,GoM,Longfin_squid,1964,7.34325e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1618,GoM,Longfin_squid,1965,0.000142014,,,,,,CFDBS,NMFS/NEFSC,nd
1619,GoM,Longfin_squid,1966,0.000111814,,,,,,CFDBS,NMFS/NEFSC,nd
1620,GoM,Longfin_squid,1967,0.000143836,,,,,,CFDBS,NMFS/NEFSC,nd
1621,GoM,Longfin_squid,1968,2.09768e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1622,GoM,Longfin_squid,1969,9.70452e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1623,GoM,Longfin_squid,1970,0.00122866,,,,,,CFDBS,NMFS/NEFSC,nd
1624,GoM,Longfin_squid,1971,0.000519015,,,,,,CFDBS,NMFS/NEFSC,nd
1625,GoM,Longfin_squid,1972,1.23683e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1626,GoM,Longfin_squid,1973,0.00066768,,,,,,CFDBS,NMFS/NEFSC,nd
1627,GoM,Longfin_squid,1974,0.000388305,,,,,,CFDBS,NMFS/NEFSC,nd
1628,GoM,Longfin_squid,1975,0.000820859,,,,,,CFDBS,NMFS/NEFSC,nd
1629,GoM,Longfin_squid,1976,0.002373165,,,,,,CFDBS,NMFS/NEFSC,nd
1630,GoM,Longfin_squid,1977,0.000672185,,,,,,CFDBS,NMFS/NEFSC,nd
1631,GoM,Longfin_squid,1978,8.4544e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1632,GoM,Longfin_squid,1979,0.001663736,,,,,,CFDBS,NMFS/NEFSC,nd
1633,GoM,Longfin_squid,1980,0.002992882,,,,,,CFDBS,NMFS/NEFSC,nd
1634,GoM,Longfin_squid,1981,0.005880655,,,,,,CFDBS,NMFS/NEFSC,nd
1635,GoM,Longfin_squid,1982,0.00152883,,,,,,CFDBS,NMFS/NEFSC,nd
1636,GoM,Longfin_squid,1983,0.000532078,,,,,,CFDBS,NMFS/NEFSC,nd
1637,GoM,Longfin_squid,1984,0.002855541,,,,,,CFDBS,NMFS/NEFSC,nd
1638,GoM,Longfin_squid,1985,0.003691313,,,,,,CFDBS,NMFS/NEFSC,nd
1639,GoM,Longfin_squid,1986,0.000397877,,,,,,CFDBS,NMFS/NEFSC,nd
1640,GoM,Longfin_squid,1987,0.001292287,,,,,,CFDBS,NMFS/NEFSC,nd
1641,GoM,Longfin_squid,1988,0.001330345,,,,,,CFDBS,NMFS/NEFSC,nd
1642,GoM,Longfin_squid,1989,0.005851733,,,,,,CFDBS,NMFS/NEFSC,nd
1643,GoM,Longfin_squid,1990,0.000406397,,,,,,CFDBS,NMFS/NEFSC,nd
1644,GoM,Longfin_squid,1991,0.000611933,,,,,,CFDBS,NMFS/NEFSC,nd
1645,GoM,Longfin_squid,1992,0.000440388,,,,,,CFDBS,NMFS/NEFSC,nd
1646,GoM,Longfin_squid,1993,0.001438968,,,,,,CFDBS,NMFS/NEFSC,nd
1647,GoM,Longfin_squid,1994,0.003145855,,,,,,CFDBS,NMFS/NEFSC,nd
1648,GoM,Longfin_squid,1995,0.001406844,,,,,,CFDBS,NMFS/NEFSC,nd
1649,GoM,Longfin_squid,1996,0.005543591,,,,,,CFDBS,NMFS/NEFSC,nd
1650,GoM,Longfin_squid,1997,0.002434298,,,,,,CFDBS,NMFS/NEFSC,nd
1651,GoM,Longfin_squid,1998,0.001753717,,,,,,CFDBS,NMFS/NEFSC,nd
1652,GoM,Longfin_squid,1999,0.004862361,,,,,,CFDBS,NMFS/NEFSC,nd
1653,GoM,Longfin_squid,2000,0.001854751,,,,,,CFDBS,NMFS/NEFSC,nd
1654,GoM,Longfin_squid,2001,0.001630061,,,,,,CFDBS,NMFS/NEFSC,nd
1655,GoM,Longfin_squid,2002,0.00299826,,,,,,CFDBS,NMFS/NEFSC,nd
1656,GoM,Longfin_squid,2003,0.001826275,,,,,,CFDBS,NMFS/NEFSC,nd
1657,GoM,Longfin_squid,2004,0.006462976,,,,,,CFDBS,NMFS/NEFSC,nd
1658,GoM,Longfin_squid,2005,0.001629197,,,,,,CFDBS,NMFS/NEFSC,nd
1659,GoM,Longfin_squid,2006,0.000327059,,,,,,CFDBS,NMFS/NEFSC,nd
1660,GoM,Longfin_squid,2007,0.000792703,,,,,,CFDBS,NMFS/NEFSC,nd
1661,GoM,Longfin_squid,2008,0.000388488,,,,,,CFDBS,NMFS/NEFSC,nd
1662,GoM,Longfin_squid,2009,0.000315301,,,,,,CFDBS,NMFS/NEFSC,nd
1663,GoM,Ocean_pout,1963,6.59605e-06,,,,,,CFDBS,NMFS/NEFSC,nd
1664,GoM,Ocean_pout,1964,7.61293e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1665,GoM,Ocean_pout,1965,0.000198722,,,,,,CFDBS,NMFS/NEFSC,nd
1666,GoM,Ocean_pout,1966,0.003995486,,,,,,CFDBS,NMFS/NEFSC,nd
1667,GoM,Ocean_pout,1967,0.007292912,,,,,,CFDBS,NMFS/NEFSC,nd
1668,GoM,Ocean_pout,1968,0.001027709,,,,,,CFDBS,NMFS/NEFSC,nd
1669,GoM,Ocean_pout,1969,0.004023577,,,,,,CFDBS,NMFS/NEFSC,nd
1670,GoM,Ocean_pout,1970,0.003646823,,,,,,CFDBS,NMFS/NEFSC,nd
1671,GoM,Ocean_pout,1971,0.000295265,,,,,,CFDBS,NMFS/NEFSC,nd
1672,GoM,Ocean_pout,1972,0.002760227,,,,,,CFDBS,NMFS/NEFSC,nd
1673,GoM,Ocean_pout,1973,0.001921087,,,,,,CFDBS,NMFS/NEFSC,nd
1674,GoM,Ocean_pout,1974,0.001210827,,,,,,CFDBS,NMFS/NEFSC,nd
1675,GoM,Ocean_pout,1975,0.00024931,,,,,,CFDBS,NMFS/NEFSC,nd
1676,GoM,Ocean_pout,1976,0.001046024,,,,,,CFDBS,NMFS/NEFSC,nd
1677,GoM,Ocean_pout,1977,0.000814929,,,,,,CFDBS,NMFS/NEFSC,nd
1678,GoM,Ocean_pout,1978,0.008359875,,,,,,CFDBS,NMFS/NEFSC,nd
1679,GoM,Ocean_pout,1979,0.007365783,,,,,,CFDBS,NMFS/NEFSC,nd
1680,GoM,Ocean_pout,1980,0.003683109,,,,,,CFDBS,NMFS/NEFSC,nd
1681,GoM,Ocean_pout,1981,0.001029942,,,,,,CFDBS,NMFS/NEFSC,nd
1682,GoM,Ocean_pout,1982,0.004196851,,,,,,CFDBS,NMFS/NEFSC,nd
1683,GoM,Ocean_pout,1983,0.004674932,,,,,,CFDBS,NMFS/NEFSC,nd
1684,GoM,Ocean_pout,1984,0.013613101,,,,,,CFDBS,NMFS/NEFSC,nd
1685,GoM,Ocean_pout,1985,0.009869853,,,,,,CFDBS,NMFS/NEFSC,nd
1686,GoM,Ocean_pout,1986,0.008007356,,,,,,CFDBS,NMFS/NEFSC,nd
1687,GoM,Ocean_pout,1987,0.017767619,,,,,,CFDBS,NMFS/NEFSC,nd
1688,GoM,Ocean_pout,1988,0.009079333,,,,,,CFDBS,NMFS/NEFSC,nd
1689,GoM,Ocean_pout,1989,0.004252443,,,,,,CFDBS,NMFS/NEFSC,nd
1690,GoM,Ocean_pout,1990,0.00300024,,,,,,CFDBS,NMFS/NEFSC,nd
1691,GoM,Ocean_pout,1991,0.002704321,,,,,,CFDBS,NMFS/NEFSC,nd
1692,GoM,Ocean_pout,1992,0.001837972,,,,,,CFDBS,NMFS/NEFSC,nd
1693,GoM,Ocean_pout,1993,0.000775235,,,,,,CFDBS,NMFS/NEFSC,nd
1694,GoM,Ocean_pout,1994,0.000482546,,,,,,CFDBS,NMFS/NEFSC,nd
1695,GoM,Ocean_pout,1995,0.000250417,,,,,,CFDBS,NMFS/NEFSC,nd
1696,GoM,Ocean_pout,1996,0.000107737,,,,,,CFDBS,NMFS/NEFSC,nd
1697,GoM,Ocean_pout,1997,7.51838e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1698,GoM,Ocean_pout,1998,4.47191e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1699,GoM,Ocean_pout,1999,3.91829e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1700,GoM,Ocean_pout,2000,6.02887e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1701,GoM,Ocean_pout,2001,5.56806e-06,,,,,,CFDBS,NMFS/NEFSC,nd
1702,GoM,Ocean_pout,2002,7.0447e-07,,,,,,CFDBS,NMFS/NEFSC,nd
1703,GoM,Ocean_pout,2003,0.000140388,,,,,,CFDBS,NMFS/NEFSC,nd
1704,GoM,Ocean_pout,2004,2.13901e-06,,,,,,CFDBS,NMFS/NEFSC,nd
1705,GoM,Ocean_pout,2005,5.31711e-07,,,,,,CFDBS,NMFS/NEFSC,nd
1706,GoM,Ocean_pout,2006,2.96799e-07,,,,,,CFDBS,NMFS/NEFSC,nd
1707,GoM,Ocean_pout,2007,7.93905e-06,,,,,,CFDBS,NMFS/NEFSC,nd
1708,GoM,Ocean_pout,2008,6.17133e-07,,,,,,CFDBS,NMFS/NEFSC,nd
1709,GoM,Ocean_pout,2009,4.09243e-07,,,,,,CFDBS,NMFS/NEFSC,nd
1710,GoM,Pollock,1963,0.075691949,,,,,,CFDBS,NMFS/NEFSC,nd
1711,GoM,Pollock,1964,0.100666893,,,,,,CFDBS,NMFS/NEFSC,nd
1712,GoM,Pollock,1965,0.096538387,,,,,,CFDBS,NMFS/NEFSC,nd
1713,GoM,Pollock,1966,0.068303932,,,,,,CFDBS,NMFS/NEFSC,nd
1714,GoM,Pollock,1967,0.085750474,,,,,,CFDBS,NMFS/NEFSC,nd
1715,GoM,Pollock,1968,0.061178097,,,,,,CFDBS,NMFS/NEFSC,nd
1716,GoM,Pollock,1969,0.117210189,,,,,,CFDBS,NMFS/NEFSC,nd
1717,GoM,Pollock,1970,0.142375613,,,,,,CFDBS,NMFS/NEFSC,nd
1718,GoM,Pollock,1971,0.165335322,,,,,,CFDBS,NMFS/NEFSC,nd
1719,GoM,Pollock,1972,0.134535749,,,,,,CFDBS,NMFS/NEFSC,nd
1720,GoM,Pollock,1973,0.125752745,,,,,,CFDBS,NMFS/NEFSC,nd
1721,GoM,Pollock,1974,0.126234882,,,,,,CFDBS,NMFS/NEFSC,nd
1722,GoM,Pollock,1975,0.129141823,,,,,,CFDBS,NMFS/NEFSC,nd
1723,GoM,Pollock,1976,0.149095625,,,,,,CFDBS,NMFS/NEFSC,nd
1724,GoM,Pollock,1977,0.180714573,,,,,,CFDBS,NMFS/NEFSC,nd
1725,GoM,Pollock,1978,0.246422538,,,,,,CFDBS,NMFS/NEFSC,nd
1726,GoM,Pollock,1979,0.192778143,,,,,,CFDBS,NMFS/NEFSC,nd
1727,GoM,Pollock,1980,0.259232953,,,,,,CFDBS,NMFS/NEFSC,nd
1728,GoM,Pollock,1981,0.234120275,,,,,,CFDBS,NMFS/NEFSC,nd
1729,GoM,Pollock,1982,0.204763845,,,,,,CFDBS,NMFS/NEFSC,nd
1730,GoM,Pollock,1983,0.170501189,,,,,,CFDBS,NMFS/NEFSC,nd
1731,GoM,Pollock,1984,0.186122725,,,,,,CFDBS,NMFS/NEFSC,nd
1732,GoM,Pollock,1985,0.241335081,,,,,,CFDBS,NMFS/NEFSC,nd
1733,GoM,Pollock,1986,0.313678866,,,,,,CFDBS,NMFS/NEFSC,nd
1734,GoM,Pollock,1987,0.254715447,,,,,,CFDBS,NMFS/NEFSC,nd
1735,GoM,Pollock,1988,0.200574909,,,,,,CFDBS,NMFS/NEFSC,nd
1736,GoM,Pollock,1989,0.138748417,,,,,,CFDBS,NMFS/NEFSC,nd
1737,GoM,Pollock,1990,0.1266346,,,,,,CFDBS,NMFS/NEFSC,nd
1738,GoM,Pollock,1991,0.100259026,,,,,,CFDBS,NMFS/NEFSC,nd
1739,GoM,Pollock,1992,0.108581826,,,,,,CFDBS,NMFS/NEFSC,nd
1740,GoM,Pollock,1993,0.097046487,,,,,,CFDBS,NMFS/NEFSC,nd
1741,GoM,Pollock,1994,0.078064377,,,,,,CFDBS,NMFS/NEFSC,nd
1742,GoM,Pollock,1995,0.047438458,,,,,,CFDBS,NMFS/NEFSC,nd
1743,GoM,Pollock,1996,0.047719274,,,,,,CFDBS,NMFS/NEFSC,nd
1744,GoM,Pollock,1997,0.064016054,,,,,,CFDBS,NMFS/NEFSC,nd
1745,GoM,Pollock,1998,0.082874787,,,,,,CFDBS,NMFS/NEFSC,nd
1746,GoM,Pollock,1999,0.060577153,,,,,,CFDBS,NMFS/NEFSC,nd
1747,GoM,Pollock,2000,0.059022266,,,,,,CFDBS,NMFS/NEFSC,nd
1748,GoM,Pollock,2001,0.063298379,,,,,,CFDBS,NMFS/NEFSC,nd
1749,GoM,Pollock,2002,0.055153354,,,,,,CFDBS,NMFS/NEFSC,nd
1750,GoM,Pollock,2003,0.070232336,,,,,,CFDBS,NMFS/NEFSC,nd
1751,GoM,Pollock,2004,0.084219702,,,,,,CFDBS,NMFS/NEFSC,nd
1752,GoM,Pollock,2005,0.095931211,,,,,,CFDBS,NMFS/NEFSC,nd
1753,GoM,Pollock,2006,0.070889626,,,,,,CFDBS,NMFS/NEFSC,nd
1754,GoM,Pollock,2007,0.096750643,,,,,,CFDBS,NMFS/NEFSC,nd
1755,GoM,Red_hake,1963,0.110350027,,,,,,CFDBS,NMFS/NEFSC,nd
1756,GoM,Red_hake,1964,0.081109692,,,,,,CFDBS,NMFS/NEFSC,nd
1757,GoM,Red_hake,1965,0.180599576,,,,,,CFDBS,NMFS/NEFSC,nd
1758,GoM,Red_hake,1966,0.323763866,,,,,,CFDBS,NMFS/NEFSC,nd
1759,GoM,Red_hake,1967,0.122208614,,,,,,CFDBS,NMFS/NEFSC,nd
1760,GoM,Red_hake,1968,0.008063824,,,,,,CFDBS,NMFS/NEFSC,nd
1761,GoM,Red_hake,1969,0.060669319,,,,,,CFDBS,NMFS/NEFSC,nd
1762,GoM,Red_hake,1970,0.009745074,,,,,,CFDBS,NMFS/NEFSC,nd
1763,GoM,Red_hake,1971,0.081786567,,,,,,CFDBS,NMFS/NEFSC,nd
1764,GoM,Red_hake,1972,0.237009317,,,,,,CFDBS,NMFS/NEFSC,nd
1765,GoM,Red_hake,1973,0.078472972,,,,,,CFDBS,NMFS/NEFSC,nd
1766,GoM,Red_hake,1974,0.05664498,,,,,,CFDBS,NMFS/NEFSC,nd
1767,GoM,Red_hake,1975,0.037133588,,,,,,CFDBS,NMFS/NEFSC,nd
1768,GoM,Red_hake,1976,0.044588659,,,,,,CFDBS,NMFS/NEFSC,nd
1769,GoM,Red_hake,1977,0.033291534,,,,,,CFDBS,NMFS/NEFSC,nd
1770,GoM,Red_hake,1978,0.024964532,,,,,,CFDBS,NMFS/NEFSC,nd
1771,GoM,Red_hake,1979,0.053183212,,,,,,CFDBS,NMFS/NEFSC,nd
1772,GoM,Red_hake,1980,0.030581542,,,,,,CFDBS,NMFS/NEFSC,nd
1773,GoM,Red_hake,1981,0.024455309,,,,,,CFDBS,NMFS/NEFSC,nd
1774,GoM,Red_hake,1982,0.030501513,,,,,,CFDBS,NMFS/NEFSC,nd
1775,GoM,Red_hake,1983,0.014188835,,,,,,CFDBS,NMFS/NEFSC,nd
1776,GoM,Red_hake,1984,0.02401575,,,,,,CFDBS,NMFS/NEFSC,nd
1777,GoM,Red_hake,1985,0.014110604,,,,,,CFDBS,NMFS/NEFSC,nd
1778,GoM,Red_hake,1986,0.023460297,,,,,,CFDBS,NMFS/NEFSC,nd
1779,GoM,Red_hake,1987,0.019109003,,,,,,CFDBS,NMFS/NEFSC,nd
1780,GoM,Red_hake,1988,0.010461874,,,,,,CFDBS,NMFS/NEFSC,nd
1781,GoM,Red_hake,1989,0.008660657,,,,,,CFDBS,NMFS/NEFSC,nd
1782,GoM,Red_hake,1990,0.00931756,,,,,,CFDBS,NMFS/NEFSC,nd
1783,GoM,Red_hake,1991,0.00921034,,,,,,CFDBS,NMFS/NEFSC,nd
1784,GoM,Red_hake,1992,0.010841165,,,,,,CFDBS,NMFS/NEFSC,nd
1785,GoM,Red_hake,1993,0.009204453,,,,,,CFDBS,NMFS/NEFSC,nd
1786,GoM,Red_hake,1994,0.008734215,,,,,,CFDBS,NMFS/NEFSC,nd
1787,GoM,Red_hake,1995,0.002150987,,,,,,CFDBS,NMFS/NEFSC,nd
1788,GoM,Red_hake,1996,0.004683162,,,,,,CFDBS,NMFS/NEFSC,nd
1789,GoM,Red_hake,1997,0.003871471,,,,,,CFDBS,NMFS/NEFSC,nd
1790,GoM,Red_hake,1998,0.001593532,,,,,,CFDBS,NMFS/NEFSC,nd
1791,GoM,Red_hake,1999,0.001932031,,,,,,CFDBS,NMFS/NEFSC,nd
1792,GoM,Red_hake,2000,0.001837407,,,,,,CFDBS,NMFS/NEFSC,nd
1793,GoM,Red_hake,2001,0.001714741,,,,,,CFDBS,NMFS/NEFSC,nd
1794,GoM,Red_hake,2002,0.002322323,,,,,,CFDBS,NMFS/NEFSC,nd
1795,GoM,Red_hake,2003,0.001462666,,,,,,CFDBS,NMFS/NEFSC,nd
1796,GoM,Red_hake,2004,0.000629163,,,,,,CFDBS,NMFS/NEFSC,nd
1797,GoM,Red_hake,2005,0.000424506,,,,,,CFDBS,NMFS/NEFSC,nd
1798,GoM,Red_hake,2006,0.00040668,,,,,,CFDBS,NMFS/NEFSC,nd
1799,GoM,Red_hake,2007,0.000307153,,,,,,CFDBS,NMFS/NEFSC,nd
1800,GoM,Red_hake,2008,8.8501e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1801,GoM,Red_hake,2009,0.000441046,,,,,,CFDBS,NMFS/NEFSC,nd
1802,GoM,Scup,1963,0.000164941,,,,,,CFDBS,NMFS/NEFSC,nd
1803,GoM,Scup,1972,1.9915e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1804,GoM,Scup,1973,4.48567e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1805,GoM,Scup,1974,3.08589e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1806,GoM,Scup,1975,6.19021e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1807,GoM,Scup,1976,3.42685e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1808,GoM,Scup,1977,3.73341e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1809,GoM,Scup,1978,0.000210318,,,,,,CFDBS,NMFS/NEFSC,nd
1810,GoM,Scup,1979,0.000335597,,,,,,CFDBS,NMFS/NEFSC,nd
1811,GoM,Scup,1980,0.000541866,,,,,,CFDBS,NMFS/NEFSC,nd
1812,GoM,Scup,1981,0.000795865,,,,,,CFDBS,NMFS/NEFSC,nd
1813,GoM,Scup,1982,9.44152e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1814,GoM,Scup,1983,0.000308449,,,,,,CFDBS,NMFS/NEFSC,nd
1815,GoM,Scup,1984,7.04894e-06,,,,,,CFDBS,NMFS/NEFSC,nd
1816,GoM,Scup,1985,0.000179631,,,,,,CFDBS,NMFS/NEFSC,nd
1817,GoM,Scup,1986,0.000183452,,,,,,CFDBS,NMFS/NEFSC,nd
1818,GoM,Scup,1987,0.000242891,,,,,,CFDBS,NMFS/NEFSC,nd
1819,GoM,Scup,1988,0.000116215,,,,,,CFDBS,NMFS/NEFSC,nd
1820,GoM,Scup,1989,8.15504e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1821,GoM,Scup,1990,2.6003e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1822,GoM,Scup,1991,2.06949e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1823,GoM,Scup,1992,0.000216091,,,,,,CFDBS,NMFS/NEFSC,nd
1824,GoM,Scup,1993,0.000132051,,,,,,CFDBS,NMFS/NEFSC,nd
1825,GoM,Scup,1994,0.000156241,,,,,,CFDBS,NMFS/NEFSC,nd
1826,GoM,Scup,1995,0.000198319,,,,,,CFDBS,NMFS/NEFSC,nd
1827,GoM,Scup,1996,5.45396e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1828,GoM,Scup,1997,0.000231917,,,,,,CFDBS,NMFS/NEFSC,nd
1829,GoM,Scup,1998,0.000106117,,,,,,CFDBS,NMFS/NEFSC,nd
1830,GoM,Scup,1999,4.15198e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1831,GoM,Scup,2000,0.000395091,,,,,,CFDBS,NMFS/NEFSC,nd
1832,GoM,Scup,2001,0.000107826,,,,,,CFDBS,NMFS/NEFSC,nd
1833,GoM,Scup,2002,0.000316824,,,,,,CFDBS,NMFS/NEFSC,nd
1834,GoM,Scup,2003,2.49478e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1835,GoM,Scup,2004,0.000144054,,,,,,CFDBS,NMFS/NEFSC,nd
1836,GoM,Scup,2005,5.44592e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1837,GoM,Scup,2006,0.000284145,,,,,,CFDBS,NMFS/NEFSC,nd
1838,GoM,Scup,2007,4.45996e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1839,GoM,Scup,2008,0.00014971,,,,,,CFDBS,NMFS/NEFSC,nd
1840,GoM,Scup,2009,4.09151e-05,,,,,,CFDBS,NMFS/NEFSC,nd
1841,GoM,Shortfin_squid,1963,0.009558392,,,,,,CFDBS,NMFS/NEFSC,nd
1842,GoM,Shortfin_squid,1964,0.000293655,,,,,,CFDBS,NMFS/NEFSC,nd
1843,GoM,Shortfin_squid,1965,0.002761747,,,,,,CFDBS,NMFS/NEFSC,nd
1844,GoM,Shortfin_squid,1966,0.001860836,,,,,,CFDBS,NMFS/NEFSC,nd
1845,GoM,Shortfin_squid,1967,0.002534678,,,,,,CFDBS,NMFS/NEFSC,nd
1846,GoM,Shortfin_squid,1968,0.006133338,,,,,,CFDBS,NMFS/NEFSC,nd
1847,GoM,Shortfin_squid,1969,0.004612655,,,,,,CFDBS,NMFS/NEFSC,nd
1848,GoM,Shortfin_squid,1970,0.009440197,,,,,,CFDBS,NMFS/NEFSC,nd
1849,GoM,Shortfin_squid,1971,0.034016278,,,,,,CFDBS,NMFS/NEFSC,nd
1850,GoM,Shortfin_squid,1972,0.059011879,,,,,,CFDBS,NMFS/NEFSC,nd
1851,GoM,Shortfin_squid,1973,0.141488267,,,,,,CFDBS,NMFS/NEFSC,nd
1852,GoM,Shortfin_squid,1974,0.167178765,,,,,,CFDBS,NMFS/NEFSC,nd
1853,GoM,Shortfin_squid,1975,0.152775803,,,,,,CFDBS,NMFS/NEFSC,nd
1854,GoM,Shortfin_squid,1976,0.103350166,,,,,,CFDBS,NMFS/NEFSC,nd
1855,GoM,Shortfin_squid,1977,0.056300705,,,,,,CFDBS,NMFS/NEFSC,nd
1856,GoM,Shortfin_squid,1978,0.036940291,,,,,,CFDBS,NMFS/NEFSC,nd
1857,GoM,Shortfin_squid,1979,0.061746539,,,,,,CFDBS,NMFS/NEFSC,nd
1858,GoM,Shortfin_squid,1980,0.101803829,,,,,,CFDBS,NMFS/NEFSC,nd
1859,GoM,Shortfin_squid,1981,0.083646968,,,,,,CFDBS,NMFS/NEFSC,nd
1860,GoM,Shortfin_squid,1982,0.111113275,,,,,,CFDBS,NMFS/NEFSC,nd
1861,GoM,Shortfin_squid,1983,0.034116015,,,,,,CFDBS,NMFS/NEFSC,nd
1862,GoM,Shortfin_squid,1984,0.015385267,,,,,,CFDBS,NMFS/NEFSC,nd
1863,GoM,Shortfin_squid,1985,0.051825291,,,,,,CFDBS,NMFS/NEFSC,nd
