,ecosystem,species,year,biomass,biomass_SE,abundance,abundance_SE,biomass_index,biomass_index_SE,abundance_index,abundance_index_units,abundance_index_SE,avg_len,avg_mass,source,agency,season
12291,MAB,Ocean_pout,1995,0.0040266733735,0.00045715422546,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12292,MAB,Ocean_pout,1996,0.0055917721464,0.0017968957435,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12293,MAB,Ocean_pout,1997,0.0058099741614,0.0020220367619,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12294,MAB,Ocean_pout,1998,0.0059987744981,0.0011376418298,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12295,MAB,Ocean_pout,1999,0.008044259147,0.0019518263254,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12296,MAB,Ocean_pout,2000,0.0084279427868,0.0018968994325,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12297,MAB,Ocean_pout,2001,0.0044342981137,0.00063309659221,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12298,MAB,Ocean_pout,2002,0.0065100761124,0.00092330979933,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12299,MAB,Ocean_pout,2003,0.0048663162691,0.00038225299673,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12300,MAB,Ocean_pout,2004,0.0028035112426,0.0010169640734,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12301,MAB,Ocean_pout,2005,0.0027078743961,0.00021724838793,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12302,MAB,Ocean_pout,2006,0.0020028755398,0.00050938747624,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12303,MAB,Ocean_pout,2007,0.00076895503817,0.0,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12304,MAB,Ocean_pout,2008,0.0019780431727,0.0002748215452,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12305,MAB,Red_hake,1968,0.02449753971,0.0034573865298,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12306,MAB,Red_hake,1969,0.03063801786,0.0024368665573,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12307,MAB,Red_hake,1970,0.031696215539,0.0020646733256,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12308,MAB,Red_hake,1971,0.0089148739549,0.0029964899155,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12309,MAB,Red_hake,1972,0.021371499365,0.0039772418182,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12310,MAB,Red_hake,1973,0.039309448556,0.0075072231518,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12311,MAB,Red_hake,1974,0.077818130695,0.0025149899764,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12312,MAB,Red_hake,1975,0.020378663561,0.0038230147662,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12313,MAB,Red_hake,1976,0.010423855147,0.0054386209719,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12314,MAB,Red_hake,1977,0.01889896133,0.0073877080512,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12315,MAB,Red_hake,1978,0.011727228872,0.015399006551,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12316,MAB,Red_hake,1979,0.036214333075,0.0058923490401,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12317,MAB,Red_hake,1980,0.040561795538,0.0067437896912,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12318,MAB,Red_hake,1981,0.028262692705,0.0042951212562,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12319,MAB,Red_hake,1982,0.092063777289,0.016920314228,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12320,MAB,Red_hake,1983,0.018480608672,0.003487281624,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12321,MAB,Red_hake,1984,0.0039961788509,0.0013487378534,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12322,MAB,Red_hake,1985,0.0049995347839,0.0012223542245,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12323,MAB,Red_hake,1986,0.0017564637549,0.00037290373441,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12324,MAB,Red_hake,1987,0.0038944966163,0.00068002997669,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12325,MAB,Red_hake,1988,0.0023060323693,0.0006482474056,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12326,MAB,Red_hake,1989,0.0021508186473,0.00062602549023,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12327,MAB,Red_hake,1990,0.0084716206869,0.0018584229098,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12328,MAB,Red_hake,1991,0.00089777773314,0.00030148364526,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12329,MAB,Red_hake,1992,0.0011356116286,0.00027049292071,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12330,MAB,Red_hake,1993,0.0011795455544,0.00039347994462,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12331,MAB,Red_hake,1994,0.0015488056398,0.00044727680359,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12332,MAB,Red_hake,1995,0.00094563750049,0.00033126877466,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12333,MAB,Red_hake,1996,0.00056437242898,0.00010692765299,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12334,MAB,Red_hake,1997,0.00026684148884,6.6027297868e-05,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12335,MAB,Red_hake,1998,0.0017416672211,0.0005021266126,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12336,MAB,Red_hake,1999,0.0012250255141,0.00030827308914,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12337,MAB,Red_hake,2000,0.0004514655061,4.3883713544e-05,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12338,MAB,Red_hake,2001,0.00084080620723,0.0003007402535,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12339,MAB,Red_hake,2002,0.0013221680628,0.00034142017702,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12340,MAB,Red_hake,2003,0.00069327143842,0.00030490736475,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12341,MAB,Red_hake,2004,0.0012552432217,0.00025541821122,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12342,MAB,Red_hake,2005,0.0013219117294,0.00041055962763,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12343,MAB,Red_hake,2006,0.00042956369356,0.00013371436032,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12344,MAB,Red_hake,2007,0.0003806160787,0.00014930977042,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12345,MAB,Red_hake,2008,0.00086632932431,0.00032694098434,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12346,MAB,Red_hake,2009,0.0069821051218,0.0011368157174,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12347,MAB,Scup,1967,0.67157853629,0.40628259431,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12348,MAB,Scup,1968,0.70752056378,0.25139585172,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12349,MAB,Scup,1969,0.99566589047,0.4213814609,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12350,MAB,Scup,1970,0.57392353685,0.15749715234,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12351,MAB,Scup,1971,0.85886453876,0.46191867128,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12352,MAB,Scup,1972,1.0673538668,0.39954642056,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12353,MAB,Scup,1973,0.57151634847,0.21731280826,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12354,MAB,Scup,1974,1.1426436929,0.32159661771,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12355,MAB,Scup,1975,1.1544664388,0.29040210439,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12356,MAB,Scup,1976,2.5840620297,1.0215824629,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12357,MAB,Scup,1977,2.3389058132,1.0137416557,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12358,MAB,Scup,1978,1.3065252021,0.35837759832,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12359,MAB,Scup,1979,0.55819254123,0.17805692809,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12360,MAB,Scup,1980,0.43051494127,0.1302683692,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12361,MAB,Scup,1981,0.52714571458,0.26156416304,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12362,MAB,Scup,1982,0.64526843071,0.28144394999,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12363,MAB,Scup,1983,0.27266662231,0.13988087153,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12364,MAB,Scup,1984,0.71606810282,0.26773090022,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12365,MAB,Scup,1985,1.0903745705,0.36923155988,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12366,MAB,Scup,1986,1.0477303378,0.40972480194,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12367,MAB,Scup,1987,1.2683675283,0.44347691682,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12368,MAB,Scup,1988,1.0021274762,0.39197418339,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12369,MAB,Scup,1989,2.7553485644,0.92416604173,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12370,MAB,Scup,1990,1.5106210422,0.65018306618,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12371,MAB,Scup,1991,2.3458471691,1.0681573676,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12372,MAB,Scup,1992,0.56611948748,0.168689145,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12373,MAB,Scup,1993,0.85940286636,0.37321475134,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12374,MAB,Scup,1994,0.51476430012,0.29400863901,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12375,MAB,Scup,1995,0.49955373146,0.22840217218,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12376,MAB,Scup,1996,0.21669215271,0.072317579671,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12377,MAB,Scup,1997,0.7561411189,0.38804545711,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12378,MAB,Scup,1998,1.265601654,0.53337762971,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12379,MAB,Scup,1999,1.032008172,0.47067986578,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12380,MAB,Scup,2000,1.4768798836,0.79420429339,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12381,MAB,Scup,2001,1.0089391993,0.44575265968,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12382,MAB,Scup,2002,5.8096335764,2.3419086062,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12383,MAB,Scup,2003,0.46864970833,0.17965888085,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12384,MAB,Scup,2004,2.3102471244,0.85436165846,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12385,MAB,Scup,2005,0.57875527699,0.25771060193,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12386,MAB,Scup,2006,1.2605527385,0.55602682838,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12387,MAB,Scup,2007,2.0314518685,0.88250876517,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12388,MAB,Scup,2008,1.8551453907,0.93266042864,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12389,MAB,Scup,2009,1.8451217458,0.56980646959,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12390,MAB,Shortfin_squid,1967,0.01637766109,0.0048784579998,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12391,MAB,Shortfin_squid,1968,0.0038681029869,0.00095267080834,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12392,MAB,Shortfin_squid,1969,0.0039625002668,0.00099982174666,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12393,MAB,Shortfin_squid,1970,0.0088539209668,0.0025705119595,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12394,MAB,Shortfin_squid,1971,0.0064655793213,0.0016240494724,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12395,MAB,Shortfin_squid,1972,0.0071210976222,0.0016481793681,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12396,MAB,Shortfin_squid,1973,0.0017224436441,0.00045882536068,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12397,MAB,Shortfin_squid,1974,0.0091458945033,0.0024941889829,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12398,MAB,Shortfin_squid,1975,0.0060592286484,0.0012507309015,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12399,MAB,Shortfin_squid,1976,0.041156409777,0.009123216159,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12400,MAB,Shortfin_squid,1977,0.026413525579,0.0074758983487,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12401,MAB,Shortfin_squid,1978,0.031118286575,0.0081550109484,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12402,MAB,Shortfin_squid,1979,0.076061878179,0.015557015754,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12403,MAB,Shortfin_squid,1980,0.026107150763,0.0083132601658,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12404,MAB,Shortfin_squid,1981,0.13730979845,0.044066051651,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12405,MAB,Shortfin_squid,1982,0.013025024091,0.0030500670124,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12406,MAB,Shortfin_squid,1983,0.006297290591,0.0017669630442,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12407,MAB,Shortfin_squid,1984,0.023119001681,0.0065208541766,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12408,MAB,Shortfin_squid,1985,0.0049377770302,0.0014146896655,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12409,MAB,Shortfin_squid,1986,0.0084472330353,0.003065998928,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12410,MAB,Shortfin_squid,1987,0.056978776973,0.021344093391,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12411,MAB,Shortfin_squid,1988,0.011584968891,0.0028094618214,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12412,MAB,Shortfin_squid,1989,0.023357484569,0.0087069941842,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12413,MAB,Shortfin_squid,1990,0.06040337267,0.015950443897,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12414,MAB,Shortfin_squid,1991,0.017389232075,0.0067429185094,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12415,MAB,Shortfin_squid,1992,0.034192105218,0.0074548519012,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12416,MAB,Shortfin_squid,1993,0.026349710045,0.0087118024217,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12417,MAB,Shortfin_squid,1994,0.01808850948,0.0055756917673,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12418,MAB,Shortfin_squid,1995,0.043911800999,0.017452120357,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12419,MAB,Shortfin_squid,1996,0.036298519535,0.01334327033,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12420,MAB,Shortfin_squid,1997,0.021858390272,0.0066475333043,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12421,MAB,Shortfin_squid,1998,0.0140022675,0.0054264518756,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12422,MAB,Shortfin_squid,1999,0.0022011764721,0.00063185244975,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12423,MAB,Shortfin_squid,2000,0.016814300605,0.0055037167496,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12424,MAB,Shortfin_squid,2001,0.0098126783318,0.0035958879548,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12425,MAB,Shortfin_squid,2002,0.012556177629,0.004722067471,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12426,MAB,Shortfin_squid,2003,0.019034091161,0.0057559761944,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12427,MAB,Shortfin_squid,2004,0.015676889036,0.0055330239424,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12428,MAB,Shortfin_squid,2005,0.018894200783,0.0066402801507,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12429,MAB,Shortfin_squid,2006,0.033946366665,0.0084742036867,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12430,MAB,Shortfin_squid,2007,0.061399269914,0.028722003869,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12431,MAB,Shortfin_squid,2008,0.028980350289,0.011669807859,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12432,MAB,Shortfin_squid,2009,0.059886140886,0.017163914828,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12433,MAB,Silver_hake,1967,0.054757220094,0.028670672764,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12434,MAB,Silver_hake,1968,0.12188618262,0.020360817405,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12435,MAB,Silver_hake,1969,0.10151206281,0.012636041403,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12436,MAB,Silver_hake,1970,0.027125948968,0.0090941240417,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12437,MAB,Silver_hake,1971,0.09274255783,0.019369744717,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12438,MAB,Silver_hake,1972,0.080303742595,0.014915082367,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12439,MAB,Silver_hake,1973,0.17793260744,0.027630152766,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12440,MAB,Silver_hake,1974,0.072403131757,0.0135289442,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12441,MAB,Silver_hake,1975,0.049885165303,0.012996047044,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12442,MAB,Silver_hake,1976,0.17155551298,0.02300076197,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12443,MAB,Silver_hake,1977,0.14238466376,0.020921965624,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12444,MAB,Silver_hake,1978,0.26281899821,0.030097806689,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12445,MAB,Silver_hake,1979,0.11698337419,0.01888627897,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12446,MAB,Silver_hake,1980,0.1240260988,0.027151836281,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12447,MAB,Silver_hake,1981,0.040194284571,0.008777644018,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12448,MAB,Silver_hake,1982,0.12324760637,0.020555057478,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12449,MAB,Silver_hake,1983,0.098063217909,0.018776915104,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12450,MAB,Silver_hake,1984,0.094487743861,0.02013900497,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12451,MAB,Silver_hake,1985,0.078536106602,0.013399836057,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12452,MAB,Silver_hake,1986,0.07170156727,0.013332934146,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12453,MAB,Silver_hake,1987,0.03592333396,0.0068194523773,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12454,MAB,Silver_hake,1988,0.025475418006,0.0038388204817,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12455,MAB,Silver_hake,1989,0.07603991773,0.013460142594,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12456,MAB,Silver_hake,1990,0.056747972054,0.013219441163,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12457,MAB,Silver_hake,1991,0.038018384753,0.0081325250841,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12458,MAB,Silver_hake,1992,0.021830536135,0.0039589791356,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12459,MAB,Silver_hake,1993,0.025734162503,0.0063796227138,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12460,MAB,Silver_hake,1994,0.016012085447,0.0051658488353,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12461,MAB,Silver_hake,1995,0.013846330495,0.0034175065705,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12462,MAB,Silver_hake,1996,0.0066418504739,0.0029640786039,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12463,MAB,Silver_hake,1997,0.021903256509,0.0033778414357,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12464,MAB,Silver_hake,1998,0.025591283861,0.0046328771973,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12465,MAB,Silver_hake,1999,0.011323293382,0.0030618526548,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12466,MAB,Silver_hake,2000,0.0026871165067,0.0013690015762,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12467,MAB,Silver_hake,2001,0.0079221631041,0.001842299351,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12468,MAB,Silver_hake,2002,0.01355570165,0.0034652583816,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12469,MAB,Silver_hake,2003,0.0061152646112,0.0018021496684,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12470,MAB,Silver_hake,2004,0.010469484195,0.0033748872841,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
12471,MAB,Silver_hake,2005,0.014484528429,0.0042289341998,,,,,,nd,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd
