,ecosystem,species,year,biomass,abundance,biomass_index,abundance_index,avg_len,avg_mass,source,agency,season
3084,Del,Northern_puffer,2001,0.0076728389791,28.80194812,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3085,Del,Northern_puffer,2002,0.0015574834513,6.2801752069,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3086,Del,Northern_puffer,2003,0.0054074017139,29.388052793,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3087,Del,Northern_puffer,2004,3.8921494504e-05,0.97303736261,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3088,Del,Northern_puffer,2005,5.7047396598e-05,0.9507899433,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3089,Del,Northern_puffer,2006,0.0013685249121,10.676435484,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3090,Del,Northern_puffer,2007,0.00046829995304,3.8228567595,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3091,Del,Northern_puffer,2008,0.00043941148719,1.9529399431,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3092,Del,Northern_searobin,1966,,1204.8666267,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3093,Del,Northern_searobin,1967,,2422.6268007,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3094,Del,Northern_searobin,1968,,1604.5380869,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3095,Del,Northern_searobin,1969,,896.48305889,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3096,Del,Northern_searobin,1970,,692.53116608,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3097,Del,Northern_searobin,1971,,1354.1631725,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3098,Del,Northern_searobin,1974,,44.171554626,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3099,Del,Northern_searobin,1979,0.0016799705689,9.4284062541,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3100,Del,Northern_searobin,1980,0.0059474581286,65.395527714,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3101,Del,Northern_searobin,1981,0.0010344715397,7.4481950861,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3102,Del,Northern_searobin,1982,0.0038711278896,29.295021868,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3103,Del,Northern_searobin,1983,0.00053983173524,12.955961646,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3104,Del,Northern_searobin,1984,0.00066669799766,7.6194056876,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3105,Del,Northern_searobin,1990,0.005379039894,287.9100031,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3106,Del,Northern_searobin,1991,0.0040513365454,90.770160829,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3107,Del,Northern_searobin,1992,0.0002458886617,8.3509356805,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3108,Del,Northern_searobin,1993,0.0010268359394,22.471195629,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3109,Del,Northern_searobin,1994,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3110,Del,Northern_searobin,1995,0.00059204814565,14.824366714,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3111,Del,Northern_searobin,1996,0.0041452427927,66.841366228,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3112,Del,Northern_searobin,1997,0.0056186694988,134.14975418,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3113,Del,Northern_searobin,1998,0.00067262870235,8.6480833159,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3114,Del,Northern_searobin,1999,0.0011309596664,56.547983322,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3115,Del,Northern_searobin,2000,0.00091541142721,49.58478564,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3116,Del,Northern_searobin,2001,0.016948986404,400.34707887,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3117,Del,Northern_searobin,2002,4.3961226448e-05,5.0241401655,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3118,Del,Northern_searobin,2003,0.00066857820104,10.285818478,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3119,Del,Northern_searobin,2004,0.00027245046153,2.9191120878,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3120,Del,Northern_searobin,2005,7.6063195464e-05,1.9015798866,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3121,Del,Northern_searobin,2006,0.0047267491644,172.76413784,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3122,Del,Northern_searobin,2007,0.0012902141563,93.659990608,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3123,Del,Northern_searobin,2008,0.00064447018121,39.058798861,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3124,Del,Northern_sennet,1966,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3125,Del,Northern_sennet,1967,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3126,Del,Northern_sennet,1968,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3127,Del,Northern_sennet,1969,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3128,Del,Northern_sennet,1970,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3129,Del,Northern_sennet,1971,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3130,Del,Northern_sennet,1974,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3131,Del,Northern_sennet,1979,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3132,Del,Northern_sennet,1980,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3133,Del,Northern_sennet,1981,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3134,Del,Northern_sennet,1982,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3135,Del,Northern_sennet,1983,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3136,Del,Northern_sennet,1984,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3137,Del,Northern_sennet,1990,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3138,Del,Northern_sennet,1991,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3139,Del,Northern_sennet,1992,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3140,Del,Northern_sennet,1993,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3141,Del,Northern_sennet,1994,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3142,Del,Northern_sennet,1995,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3143,Del,Northern_sennet,1996,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3144,Del,Northern_sennet,1997,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3145,Del,Northern_sennet,1998,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3146,Del,Northern_sennet,1999,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3147,Del,Northern_sennet,2000,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3148,Del,Northern_sennet,2001,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3149,Del,Northern_sennet,2002,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3150,Del,Northern_sennet,2003,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3151,Del,Northern_sennet,2004,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3152,Del,Northern_sennet,2005,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3153,Del,Northern_sennet,2006,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3154,Del,Northern_sennet,2007,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3155,Del,Northern_sennet,2008,9.7646997154e-07,0.97646997154,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3156,Del,Northern_stargazer,1966,,32.805774488,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3157,Del,Northern_stargazer,1967,,2.1776420681,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3158,Del,Northern_stargazer,1968,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3159,Del,Northern_stargazer,1969,,1.5324496733,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3160,Del,Northern_stargazer,1970,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3161,Del,Northern_stargazer,1971,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3162,Del,Northern_stargazer,1974,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3163,Del,Northern_stargazer,1979,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3164,Del,Northern_stargazer,1980,4.4186167374e-06,2.6511700424,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3165,Del,Northern_stargazer,1981,0.0,0.82757723179,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3166,Del,Northern_stargazer,1982,0.0,4.1850031239,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3167,Del,Northern_stargazer,1983,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3168,Del,Northern_stargazer,1984,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3169,Del,Northern_stargazer,1990,0.00022025901877,9.4396722328,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3170,Del,Northern_stargazer,1991,0.00023669181178,5.7449468879,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3171,Del,Northern_stargazer,1992,0.00013918226134,5.5672904537,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3172,Del,Northern_stargazer,1993,5.1781450797e-05,1.9540170112,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3173,Del,Northern_stargazer,1994,5.2702652391e-05,1.1711700531,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3174,Del,Northern_stargazer,1995,0.00020198199648,3.7060916786,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3175,Del,Northern_stargazer,1996,1.7249384833e-05,1.0780865521,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3176,Del,Northern_stargazer,1997,0.00011026007193,2.7565017983,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3177,Del,Northern_stargazer,1998,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3178,Del,Northern_stargazer,1999,0.00052648122404,4.8748261485,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3179,Del,Northern_stargazer,2000,0.0003242082138,5.72132142,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3180,Del,Northern_stargazer,2001,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3181,Del,Northern_stargazer,2002,0.0010801901356,11.304315372,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3182,Del,Northern_stargazer,2003,7.3470131982e-05,1.4694026396,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3183,Del,Northern_stargazer,2004,3.8921494504e-05,0.97303736261,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3184,Del,Northern_stargazer,2005,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3185,Del,Northern_stargazer,2006,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3186,Del,Northern_stargazer,2007,1.9114283798e-05,0.95571418988,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3187,Del,Northern_stargazer,2008,3.9058798861e-05,0.97646997154,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3188,Del,Ocean_pout,1966,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3189,Del,Ocean_pout,1967,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3190,Del,Ocean_pout,1968,,15.902260524,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3191,Del,Ocean_pout,1969,,10.727147713,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3192,Del,Ocean_pout,1970,,11.969674475,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3193,Del,Ocean_pout,1971,,1.1099698135,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3194,Del,Ocean_pout,1974,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3195,Del,Ocean_pout,1979,8.5712784128e-05,0.85712784128,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3196,Del,Ocean_pout,1980,0.0015907020255,2.6511700424,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3197,Del,Ocean_pout,1981,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3198,Del,Ocean_pout,1982,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3199,Del,Ocean_pout,1983,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3200,Del,Ocean_pout,1984,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3201,Del,Ocean_pout,1990,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3202,Del,Ocean_pout,1991,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3203,Del,Ocean_pout,1992,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3204,Del,Ocean_pout,1993,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3205,Del,Ocean_pout,1994,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3206,Del,Ocean_pout,1995,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3207,Del,Ocean_pout,1996,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3208,Del,Ocean_pout,1997,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3209,Del,Ocean_pout,1998,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3210,Del,Ocean_pout,1999,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3211,Del,Ocean_pout,2000,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3212,Del,Ocean_pout,2001,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3213,Del,Ocean_pout,2002,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3214,Del,Ocean_pout,2003,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3215,Del,Ocean_pout,2004,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3216,Del,Ocean_pout,2005,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3217,Del,Ocean_pout,2006,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3218,Del,Ocean_pout,2007,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3219,Del,Ocean_pout,2008,0.0,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3220,Del,Orange_filefish,1966,,1.4911715676,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3221,Del,Orange_filefish,1967,,1.088821034,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3222,Del,Orange_filefish,1968,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3223,Del,Orange_filefish,1969,,1.5324496733,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3224,Del,Orange_filefish,1970,,13.679627972,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3225,Del,Orange_filefish,1971,,1.1099698135,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3226,Del,Orange_filefish,1974,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3227,Del,Orange_filefish,1979,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3228,Del,Orange_filefish,1980,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3229,Del,Orange_filefish,1981,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3230,Del,Orange_filefish,1982,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3231,Del,Orange_filefish,1983,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3232,Del,Orange_filefish,1984,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3233,Del,Orange_filefish,1990,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3234,Del,Orange_filefish,1991,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3235,Del,Orange_filefish,1992,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3236,Del,Orange_filefish,1993,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3237,Del,Orange_filefish,1994,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3238,Del,Orange_filefish,1995,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3239,Del,Orange_filefish,1996,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3240,Del,Orange_filefish,1997,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3241,Del,Orange_filefish,1998,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3242,Del,Orange_filefish,1999,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3243,Del,Orange_filefish,2000,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3244,Del,Orange_filefish,2001,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3245,Del,Orange_filefish,2002,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3246,Del,Orange_filefish,2003,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3247,Del,Orange_filefish,2004,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3248,Del,Orange_filefish,2005,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3249,Del,Orange_filefish,2006,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3250,Del,Orange_filefish,2007,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3251,Del,Orange_filefish,2008,,0.0,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3252,Del,Oyster_toadfish,1966,,2184.5663466,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3253,Del,Oyster_toadfish,1967,,270.02761644,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3254,Del,Oyster_toadfish,1968,,74.740624462,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3255,Del,Oyster_toadfish,1969,,703.39440006,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3256,Del,Oyster_toadfish,1970,,463.39739755,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3257,Del,Oyster_toadfish,1971,,53.278551048,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3258,Del,Oyster_toadfish,1974,,11.624093323,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3259,Del,Oyster_toadfish,1979,0.040992139009,170.56844042,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3260,Del,Oyster_toadfish,1980,0.057092946864,209.44243335,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3261,Del,Oyster_toadfish,1981,0.068709599669,297.10022621,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3262,Del,Oyster_toadfish,1982,0.18958064151,797.24309511,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3263,Del,Oyster_toadfish,1983,0.23050815095,699.62192887,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3264,Del,Oyster_toadfish,1984,0.44025878489,1613.4091543,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3265,Del,Oyster_toadfish,1990,0.050584056938,333.53508556,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3266,Del,Oyster_toadfish,1991,0.061220452017,194.17920481,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3267,Del,Oyster_toadfish,1992,0.0024319780465,20.41339833,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3268,Del,Oyster_toadfish,1993,0.011004046799,42.988374247,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3269,Del,Oyster_toadfish,1994,0.012593591581,56.21616255,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3270,Del,Oyster_toadfish,1995,0.022952752288,109.32970452,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3271,Del,Oyster_toadfish,1996,0.049807598706,249.03799353,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3272,Del,Oyster_toadfish,1997,0.022828429059,154.3641007,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3273,Del,Oyster_toadfish,1998,0.015331129923,76.871851697,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3274,Del,Oyster_toadfish,1999,0.022916557724,136.49513216,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3275,Del,Oyster_toadfish,2000,0.018403583901,130.63683909,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3276,Del,Oyster_toadfish,2001,0.014544983801,110.40746779,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3277,Del,Oyster_toadfish,2002,0.028336150534,292.65616464,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3278,Del,Oyster_toadfish,2003,0.019263868606,130.77683493,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3279,Del,Oyster_toadfish,2004,0.0040867569229,32.110232966,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3280,Del,Oyster_toadfish,2005,0.020831807658,137.86454178,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3281,Del,Oyster_toadfish,2006,0.029680490646,221.29339004,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3282,Del,Oyster_toadfish,2007,0.027142282993,211.21283596,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3283,Del,Oyster_toadfish,2008,0.010213875902,61.517608207,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3284,Del,Pigfish,1966,,4.4735147029,,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
